job_id,display_name,category,status,priority,evidence,source_url,reference_traits,observation,recommendation,reviewed_image,master_sha256,master_px,capture_px,capture_path,accepted_version,generation_model_record,contact_sheet,tile
JOB-0051,Ghoul,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\ghoul.png,35d00ea7d90dd41c0ca96070d8e71daa36998ce03626b9bd71021abdf268a24a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\ghoul.png,1,gpt-image-2 (Codex built-in),sheets/sheet-04.png,8
JOB-0052,Gorgimera,creatures,IDENTITY_REVIEW,P2,local_visual_only,,,Gorgimera humanoid reptile chimera form; need older counterpart.,Resolve original book/edition and canonical identity before a reroll or duplicate addition.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gorgimera.png,9dd2851574c1b579f4e3510d6ea6f87e09d45b1b72d4d50d8c615392b1ba6c38,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gorgimera.png,1,gpt-image-2 (Codex built-in),sheets/sheet-04.png,9
JOB-0053,Griffon,creatures,WATCHLIST,P2,official_art_viewed,https://www.dndbeyond.com/monsters/16913-griffon,"Eagle forequarters and wings, furry lion rear, paws and lion tail.","Griffon scaled armored body and reptilian tail, little lion body.","Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\griffon.png,5fb577f5bbb8ed25d765e3f841a56d9bad3c586590861d2950b7219943f7c599,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\griffon.png,1,gpt-image-2 (Codex built-in),sheets/sheet-04.png,10
JOB-0054,Harpy,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\harpy.png,f5c59b657b0e951dcc615b442ae55e2546f88d22d8245d1967b730259ee95a7b,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\harpy.png,1,gpt-image-2 (Codex built-in),sheets/sheet-04.png,11
JOB-0055,Invisible Stalker,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\invisible-stalker.png,4675a1c3ba1f76a2d022a384860e9e21722da03f3f8a99f2fe59dbdf9ae65781,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\invisible-stalker.png,1,gpt-image-2 (Codex built-in),sheets/sheet-04.png,12
JOB-0056,Juju Zombie,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\juju-zombie.png,7fb36902e468357036160cb0a25980fe8e5b739ed7e1ff5ec15844087f59eaed,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\juju-zombie.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,1
JOB-0057,Kobold,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\kobold.png,3069a30ba3046ea1ed4155b9383535956b9020e407cd2e36bbfd79e3217e7feb,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\kobold.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,2
JOB-0058,Leprechaun,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\leprechaun.png,f783d4fbadb6a637bcc8f6a342b42c5d2fb0e9d95dd1f388482abff1b5c5d350,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\leprechaun.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,3
JOB-0059,Lich,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lich.png,b602577e975a2c79080591c2fddcfb1afd43380efbe2bf0e0d5a90427c497fad,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lich.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,4
JOB-0060,Manticore,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16951-manticore,Humanlike face on lion body; long spiked tail rather than scorpion stinger.,"Manticore lion face rather than humanlike face, scorpionlike tail.","Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\manticore.png,5dd7f169806ef9e5df1afd87abb731cdeaf6663b0f4bd6242f4717cd3c1c936d,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\manticore.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,5
JOB-0061,Marilith,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\marilith.png,0f3fbf707ed9d1bf28c8bf9863f79ee108ef6953eda4e332d1273499a4a6e128,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\marilith.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,6
JOB-0062,Medusa,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16954-medusa,Snake-haired woman with humanoid lower body and legs.,Medusa snake lower body (5e counterpart has legs).,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\medusa.png,6a948a0c239bfba6cce3fd11c30040119932c624a4e7219de3319d36c208efbc,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\medusa.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,7
JOB-0063,Mongrelman,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\mongrelman.png,eaba47546fcfce070b9fb35fc461d4f97de4ea7d10df8c0f131648c9ead3995f,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\mongrelman.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,8
JOB-0064,Mudman,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\mudman.png,072068fb008eba03b5846d1ccddcb4f5856cef5d4265429343168a8e59aa5fb7,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\mudman.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,9
JOB-0065,Mummy,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\mummy.png,ed952fbd5cacfe1ced34131cda4dd7c749eb64331732d53378e6e7592f09e0be,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\mummy.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,10
JOB-0066,Night Hag,creatures,WATCHLIST,P2,local_visual_only,,,"Night hag reads pale vampire sorceress, lacks bulky hag character.","Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\night-hag.png,912067571d557064852e8020ef3b7e4cd53cfb2fa4e6358cd9f3c0daf4809040,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\night-hag.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,11
JOB-0067,Nixie,creatures,IDENTITY_REVIEW,P2,local_visual_only,,,Nixie fishlike biped rather than small water fey; source needed.,Resolve original book/edition and canonical identity before a reroll or duplicate addition.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\nixie.png,9cd7c2f4b09a6e1731006397212a3fae5c4312da5c7278259254fac5825b4487,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\nixie.png,1,gpt-image-2 (Codex built-in),sheets/sheet-05.png,12
JOB-0068,Nymph,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\nymph.png,e96bbedb27f42f551c6db682b1b02fada6f86eb918efa0e2a4f04bc4e89b28a2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\nymph.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,1
JOB-0069,Otyugh,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16973-otyugh,"Squat three-legged body, two attacking tentacles and separate sensory stalk.",Otyugh looks quadruped shell beast with two facial tubes; eye stalk absent.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\otyugh.png,fe1e77f25d4d04fbc99e93941138c0b6da175d380b862a84d76c7eb6ed94caf5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\otyugh.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,2
JOB-0070,Owlbear,creatures,WATCHLIST,P2,local_visual_only,,,"Owlbear body plated/scaly, limited bear fur.","Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\owlbear.png,f377ed918e5738803767f321589ce1c56c607fd7d5fa925fc481561d46a9e3b8,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\owlbear.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,3
JOB-0071,Phase Spider,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\phase-spider.png,982b50cefdc5cbdcf4e3a14613932173efc5c22294d6f84ddd1f1f3fe944cd13,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\phase-spider.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,4
JOB-0072,Pit Fiend,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\pit-fiend.png,18dabcf23dd2b68629a4d8e4f9ee82c5b8ba56fdc5929a4ec4a381f56d362ca6,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\pit-fiend.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,5
JOB-0073,Pixie,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\pixie.png,bfbbbe1d16acb9335c342c06a04f65b56056c68bde9bc40fa75282ebe814d531,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\pixie.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,6
JOB-0074,Rakshasa,creatures,WATCHLIST,P2,local_visual_only,,,Rakshasa reads lion not tiger; reversed palms unclear.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\rakshasa.png,69c13c438534a63118ff41074ad0ae9ac134822cfb2ccf0e216e7134f266e2cf,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\rakshasa.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,7
JOB-0075,Remorhaz,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16995-remorhaz,Long segmented many-legged centipede-like monster.,Remorhaz four-legged armored beast; centipede body absent.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\remorhaz.png,fc4c4a951794d08049e06d031323580158d80ec644c8c4d57eeb4fbfdc9b9cb0,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\remorhaz.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,8
JOB-0076,Salamander,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/17004-salamander,Humanoid upper body on long serpentine lower body.,Salamander biped reptile rather than humanoid torso serpent tail.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\salamander.png,810175fb759c1dac6eef0d41bfc8f8fb12ca35c171200b52705c23728d916964,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\salamander.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,9
JOB-0077,Satyr,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\satyr.png,9d435471f3478e7360df38d77a08faf7e3d9e2668a7a4a8cad00485055a7ed9f,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\satyr.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,10
JOB-0078,Shadow,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\shadow.png,f7e63a3da173d82d40da822289c850e2cfad774164b20dea080c54ba26874d24,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\shadow.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,11
JOB-0079,Skeleton,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\skeleton.png,433695f2b16e85c9638b1e4b0e72ed0d8181ebf6cb98c87e61c10aaaa844017a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\skeleton.png,1,gpt-image-2 (Codex built-in),sheets/sheet-06.png,12
JOB-0080,Specter,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\specter.png,c6950e1507786e17aa34d81e6490244513409b3c80f39bd6584b8dda2c706100,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\specter.png,1,gpt-image-2 (Codex built-in),sheets/sheet-07.png,1
JOB-0081,Spigazu,creatures,IDENTITY_REVIEW,P2,local_visual_only,,,Spigazu winged reptile humanoid; source needed.,Resolve original book/edition and canonical identity before a reroll or duplicate addition.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\spigazu.png,8c6131aa7c685374b33d65142802a58d7c3d2f83c0acaeabfa529fcb7fcf67a2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\spigazu.png,1,gpt-image-2 (Codex built-in),sheets/sheet-07.png,2
JOB-0082,Sprite,creatures,WATCHLIST,P2,local_visual_only,,,Sprite reptilian goblinlike rather than tiny winged person.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\sprite.png,7564a7e2312466b5f58d4b5057df3e3de6125fb11da383103d5d39de8734ad14,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\sprite.png,1,gpt-image-2 (Codex built-in),sheets/sheet-07.png,3
JOB-0083,Tarrasque,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\tarrasque.png,8e9c436f3e04fb82e76c05b8f33c0b19ac3091a57b032fab956194e8ccce13c7,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\tarrasque.png,1,gpt-image-2 (Codex built-in),sheets/sheet-07.png,4
